	City	zipcode	paymentfrequency	maturitydate	current_days_past_due	last_repayment_date	amount_at_risk
2005	89hfg	923475	516417.9583	02/29/2023	122 days	2022-08-02	85208963.11949988
2006	89hfg	923475	516417.9583	02/29/2023	92 days	2022-08-02	85208963.11949988
2007	89hfg	923475	516417.9583	02/29/2023	61 days	2022-08-02	85208963.11949988
2008	89hfg	923475	516417.9583	02/29/2023	31 days	2022-08-02	85208963.11949988
2009	89hfg	923475	516417.9583	02/29/2023	0 days	2022-08-02	85208963.11949988
2010	89hfg	923475	516417.9583	02/29/2023	-31 days	2022-08-02	85208963.11949988
2011	89hfg	923475	516417.9583	02/29/2023	-61 days	2022-08-02	85208963.11949988
2012	89hfg	923475	516417.9583	02/29/2023	-92 days	2022-08-02	85208963.11949988
2013	89hfg	923475	516417.9583	02/29/2023	-122 days	2022-08-02	85208963.11949988
2014	89hfg	923475	516417.9583	02/29/2023	-153 days	2022-08-02	85208963.11949988
2015	89hfg	923475	516417.9583	02/29/2023	-184 days	2022-08-02	85208963.11949988
2016	89hfg	923475	516417.9583	02/29/2023	-91 days	2022-09-02	94504486.36889978
2017	89hfg	923475	516417.9583	02/29/2023	549 days	2022-09-02	94504486.36889978
2018	89hfg	923475	516417.9583	02/29/2023	518 days	2022-09-02	94504486.36889978
2019	89hfg	923475	516417.9583	02/29/2023	488 days	2022-09-02	94504486.36889978
2020	89hfg	923475	516417.9583	02/29/2023	457 days	2022-09-02	94504486.36889978
2021	89hfg	923475	516417.9583	02/29/2023	427 days	2022-09-02	94504486.36889978
2022	89hfg	923475	516417.9583	02/29/2023	396 days	2022-09-02	94504486.36889978
2023	89hfg	923475	516417.9583	02/29/2023	365 days	2022-09-02	94504486.36889978
2024	89hfg	923475	516417.9583	02/29/2023	335 days	2022-09-02	94504486.36889978
2025	89hfg	923475	516417.9583	02/29/2023	304 days	2022-09-02	94504486.36889978
2026	89hfg	923475	516417.9583	02/29/2023	274 days	2022-09-02	94504486.36889978
2027	89hfg	923475	516417.9583	02/29/2023	243 days	2022-09-02	94504486.36889978
2028	89hfg	923475	516417.9583	02/29/2023	-122 days	2022-09-02	94504486.36889978
2029	89hfg	923475	516417.9583	02/29/2023	-153 days	2022-09-02	94504486.36889978
2030	89hfg	923475	516417.9583	02/29/2023	212 days	2022-09-02	94504486.36889978
2031	89hfg	923475	516417.9583	02/29/2023	184 days	2022-09-02	94504486.36889978
2032	89hfg	923475	516417.9583	02/29/2023	153 days	2022-09-02	94504486.36889978
2033	89hfg	923475	516417.9583	02/29/2023	123 days	2022-09-02	94504486.36889978
2034	89hfg	923475	516417.9583	02/29/2023	92 days	2022-09-02	94504486.36889978
2035	89hfg	923475	516417.9583	02/29/2023	62 days	2022-09-02	94504486.36889978
2036	89hfg	923475	516417.9583	02/29/2023	31 days	2022-09-02	94504486.36889978
2037	89hfg	923475	516417.9583	02/29/2023	0 days	2022-09-02	94504486.36889978
2038	89hfg	923475	516417.9583	02/29/2023	-30 days	2022-09-02	94504486.36889978
2039	89hfg	923475	516417.9583	02/29/2023	-61 days	2022-09-02	94504486.36889978
2040	89hfg	923475	516417.9583	02/29/2023	242 days	2022-10-02	104316427.57659967
2041	89hfg	923475	516417.9583	02/29/2023	579 days	2022-10-02	104316427.57659967
2042	89hfg	923475	516417.9583	02/29/2023	548 days	2022-10-02	104316427.57659967
2043	89hfg	923475	516417.9583	02/29/2023	518 days	2022-10-02	104316427.57659967
2044	89hfg	923475	516417.9583	02/29/2023	487 days	2022-10-02	104316427.57659967
2045	89hfg	923475	516417.9583	02/29/2023	457 days	2022-10-02	104316427.57659967
2046	89hfg	923475	516417.9583	02/29/2023	426 days	2022-10-02	104316427.57659967
2047	89hfg	923475	516417.9583	02/29/2023	395 days	2022-10-02	104316427.57659967
2048	89hfg	923475	516417.9583	02/29/2023	365 days	2022-10-02	104316427.57659967
2049	89hfg	923475	516417.9583	02/29/2023	334 days	2022-10-02	104316427.57659967
2050	89hfg	923475	516417.9583	02/29/2023	304 days	2022-10-02	104316427.57659967
2051	89hfg	923475	516417.9583	02/29/2023	273 days	2022-10-02	104316427.57659967
2052	89hfg	923475	516417.9583	02/29/2023	214 days	2022-10-02	104316427.57659967
2053	89hfg	923475	516417.9583	02/29/2023	183 days	2022-10-02	104316427.57659967
2054	89hfg	923475	516417.9583	02/29/2023	153 days	2022-10-02	104316427.57659967
2055	89hfg	923475	516417.9583	02/29/2023	122 days	2022-10-02	104316427.57659967
2056	89hfg	923475	516417.9583	02/29/2023	92 days	2022-10-02	104316427.57659967
2057	89hfg	923475	516417.9583	02/29/2023	61 days	2022-10-02	104316427.57659967
2058	89hfg	923475	516417.9583	02/29/2023	30 days	2022-10-02	104316427.57659967
2059	89hfg	923475	516417.9583	02/29/2023	0 days	2022-10-02	104316427.57659967
2060	89hfg	923475	516417.9583	02/29/2023	-31 days	2022-10-02	104316427.57659967
2061	89hfg	923475	516417.9583	02/29/2023	-61 days	2022-10-02	104316427.57659967
2062	89hfg	923475	516417.9583	02/29/2023	-92 days	2022-10-02	104316427.57659967
2063	89hfg	923475	516417.9583	02/29/2023	-123 days	2022-10-02	104316427.57659967
2064	89hfg	923475	516417.9583	02/29/2023	-92 days	2022-11-02	114644786.74259956
2065	89hfg	923475	516417.9583	02/29/2023	610 days	2022-11-02	114644786.74259956
2066	89hfg	923475	516417.9583	02/29/2023	579 days	2022-11-02	114644786.74259956
2067	89hfg	923475	516417.9583	02/29/2023	549 days	2022-11-02	114644786.74259956
2068	89hfg	923475	516417.9583	02/29/2023	518 days	2022-11-02	114644786.74259956
2069	89hfg	923475	516417.9583	02/29/2023	488 days	2022-11-02	114644786.74259956
2070	89hfg	923475	516417.9583	02/29/2023	457 days	2022-11-02	114644786.74259956
2071	89hfg	923475	516417.9583	02/29/2023	426 days	2022-11-02	114644786.74259956
2072	89hfg	923475	516417.9583	02/29/2023	396 days	2022-11-02	114644786.74259956
2073	89hfg	923475	516417.9583	02/29/2023	365 days	2022-11-02	114644786.74259956
2074	89hfg	923475	516417.9583	02/29/2023	335 days	2022-11-02	114644786.74259956
2075	89hfg	923475	516417.9583	02/29/2023	304 days	2022-11-02	114644786.74259956
2076	89hfg	923475	516417.9583	02/29/2023	273 days	2022-11-02	114644786.74259956
2077	89hfg	923475	516417.9583	02/29/2023	245 days	2022-11-02	114644786.74259956
2078	89hfg	923475	516417.9583	02/29/2023	214 days	2022-11-02	114644786.74259956
2079	89hfg	923475	516417.9583	02/29/2023	184 days	2022-11-02	114644786.74259956
2080	89hfg	923475	516417.9583	02/29/2023	153 days	2022-11-02	114644786.74259956
2081	89hfg	923475	516417.9583	02/29/2023	123 days	2022-11-02	114644786.74259956
2082	89hfg	923475	516417.9583	02/29/2023	92 days	2022-11-02	114644786.74259956
2083	89hfg	923475	516417.9583	02/29/2023	61 days	2022-11-02	114644786.74259956
2084	89hfg	923475	516417.9583	02/29/2023	31 days	2022-11-02	114644786.74259956
2085	89hfg	923475	516417.9583	02/29/2023	0 days	2022-11-02	114644786.74259956
2086	89hfg	923475	516417.9583	02/29/2023	-30 days	2022-11-02	114644786.74259956
2087	89hfg	923475	516417.9583	02/29/2023	-61 days	2022-11-02	114644786.74259956
2088	89hfg	923475	516417.9583	02/29/2023	303 days	2022-12-02	125489563.86689945
2089	89hfg	923475	516417.9583	02/29/2023	640 days	2022-12-02	125489563.86689945
2090	89hfg	923475	516417.9583	02/29/2023	609 days	2022-12-02	125489563.86689945
2091	89hfg	923475	516417.9583	02/29/2023	579 days	2022-12-02	125489563.86689945
2092	89hfg	923475	516417.9583	02/29/2023	548 days	2022-12-02	125489563.86689945
2093	89hfg	923475	516417.9583	02/29/2023	518 days	2022-12-02	125489563.86689945
2094	89hfg	923475	516417.9583	02/29/2023	487 days	2022-12-02	125489563.86689945
2095	89hfg	923475	516417.9583	02/29/2023	456 days	2022-12-02	125489563.86689945
2096	89hfg	923475	516417.9583	02/29/2023	426 days	2022-12-02	125489563.86689945
2097	89hfg	923475	516417.9583	02/29/2023	395 days	2022-12-02	125489563.86689945
2098	89hfg	923475	516417.9583	02/29/2023	365 days	2022-12-02	125489563.86689945
2099	89hfg	923475	516417.9583	02/29/2023	334 days	2022-12-02	125489563.86689945
2100	89hfg	923475	516417.9583	02/29/2023	275 days	2022-12-02	125489563.86689945
2101	89hfg	923475	516417.9583	02/29/2023	244 days	2022-12-02	125489563.86689945
2102	89hfg	923475	516417.9583	02/29/2023	214 days	2022-12-02	125489563.86689945
2103	89hfg	923475	516417.9583	02/29/2023	183 days	2022-12-02	125489563.86689945
2104	89hfg	923475	516417.9583	02/29/2023	153 days	2022-12-02	125489563.86689945
2105	89hfg	923475	516417.9583	02/29/2023	122 days	2022-12-02	125489563.86689945
2106	89hfg	923475	516417.9583	02/29/2023	91 days	2022-12-02	125489563.86689945
2107	89hfg	923475	516417.9583	02/29/2023	61 days	2022-12-02	125489563.86689945
2108	89hfg	923475	516417.9583	02/29/2023	30 days	2022-12-02	125489563.86689945
2109	89hfg	923475	516417.9583	02/29/2023	0 days	2022-12-02	125489563.86689945
2110	89hfg	923475	516417.9583	02/29/2023	-31 days	2022-12-02	125489563.86689945
2111	89hfg	923475	516417.9583	02/29/2023	-62 days	2022-12-02	125489563.86689945
2112	89hfg	923475	516417.9583	02/29/2023	365 days	2023-01-02	136850758.94949934
2113	89hfg	923475	516417.9583	02/29/2023	275 days	2023-01-02	136850758.94949934
2114	89hfg	923475	516417.9583	02/29/2023	245 days	2023-01-02	136850758.94949934
2115	89hfg	923475	516417.9583	02/29/2023	214 days	2023-01-02	136850758.94949934
2116	89hfg	923475	516417.9583	02/29/2023	184 days	2023-01-02	136850758.94949934
2117	89hfg	923475	516417.9583	02/29/2023	153 days	2023-01-02	136850758.94949934
2118	89hfg	923475	516417.9583	02/29/2023	122 days	2023-01-02	136850758.94949934
2119	89hfg	923475	516417.9583	02/29/2023	306 days	2023-01-02	136850758.94949934
2120	89hfg	923475	516417.9583	02/29/2023	92 days	2023-01-02	136850758.94949934
2121	89hfg	923475	516417.9583	02/29/2023	61 days	2023-01-02	136850758.94949934
2122	89hfg	923475	516417.9583	02/29/2023	31 days	2023-01-02	136850758.94949934
2123	89hfg	923475	516417.9583	02/29/2023	0 days	2023-01-02	136850758.94949934
2124	89hfg	923475	516417.9583	02/29/2023	334 days	2023-01-02	136850758.94949934
2125	89hfg	923475	516417.9583	02/29/2023	671 days	2023-01-02	136850758.94949934
2126	89hfg	923475	516417.9583	02/29/2023	-31 days	2023-01-02	136850758.94949934
2127	89hfg	923475	516417.9583	02/29/2023	640 days	2023-01-02	136850758.94949934
2128	89hfg	923475	516417.9583	02/29/2023	610 days	2023-01-02	136850758.94949934
2129	89hfg	923475	516417.9583	02/29/2023	579 days	2023-01-02	136850758.94949934
2130	89hfg	923475	516417.9583	02/29/2023	549 days	2023-01-02	136850758.94949934
2131	89hfg	923475	516417.9583	02/29/2023	518 days	2023-01-02	136850758.94949934
2132	89hfg	923475	516417.9583	02/29/2023	487 days	2023-01-02	136850758.94949934
2133	89hfg	923475	516417.9583	02/29/2023	457 days	2023-01-02	136850758.94949934
2134	89hfg	923475	516417.9583	02/29/2023	426 days	2023-01-02	136850758.94949934
2135	89hfg	923475	516417.9583	02/29/2023	396 days	2023-01-02	136850758.94949934
2136	89hfg	923475	516417.9583	02/29/2023	457 days	2023-02-02	148728371.9903992
2137	89hfg	923475	516417.9583	02/29/2023	0 days	2023-02-02	148728371.9903992
2138	89hfg	923475	516417.9583	02/29/2023	31 days	2023-02-02	148728371.9903992
2139	89hfg	923475	516417.9583	02/29/2023	62 days	2023-02-02	148728371.9903992
2140	89hfg	923475	516417.9583	02/29/2023	92 days	2023-02-02	148728371.9903992
2141	89hfg	923475	516417.9583	02/29/2023	123 days	2023-02-02	148728371.9903992
2142	89hfg	923475	516417.9583	02/29/2023	153 days	2023-02-02	148728371.9903992
2143	89hfg	923475	516417.9583	02/29/2023	184 days	2023-02-02	148728371.9903992
2144	89hfg	923475	516417.9583	02/29/2023	215 days	2023-02-02	148728371.9903992
2145	89hfg	923475	516417.9583	02/29/2023	245 days	2023-02-02	148728371.9903992
2146	89hfg	923475	516417.9583	02/29/2023	276 days	2023-02-02	148728371.9903992
2147	89hfg	923475	516417.9583	02/29/2023	306 days	2023-02-02	148728371.9903992
2148	89hfg	923475	516417.9583	02/29/2023	337 days	2023-02-02	148728371.9903992
2149	89hfg	923475	516417.9583	02/29/2023	396 days	2023-02-02	148728371.9903992
2150	89hfg	923475	516417.9583	02/29/2023	365 days	2023-02-02	148728371.9903992
2151	89hfg	923475	516417.9583	02/29/2023	702 days	2023-02-02	148728371.9903992
2152	89hfg	923475	516417.9583	02/29/2023	671 days	2023-02-02	148728371.9903992
2153	89hfg	923475	516417.9583	02/29/2023	641 days	2023-02-02	148728371.9903992
2154	89hfg	923475	516417.9583	02/29/2023	610 days	2023-02-02	148728371.9903992
2155	89hfg	923475	516417.9583	02/29/2023	580 days	2023-02-02	148728371.9903992
2156	89hfg	923475	516417.9583	02/29/2023	549 days	2023-02-02	148728371.9903992
2157	89hfg	923475	516417.9583	02/29/2023	518 days	2023-02-02	148728371.9903992
2158	89hfg	923475	516417.9583	02/29/2023	488 days	2023-02-02	148728371.9903992
2159	89hfg	923475	516417.9583	02/29/2023	427 days	2023-02-02	148728371.9903992
